county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
63000,6300300,新龍里,A030000883,臺北市立圖書館總館8F無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
10007,1000707,安東村,N070000040,秀水鄉立圖書館女廁,彰化縣秀水鄉安東村中山路290號,秀水鄉公所,24.03539294,120.50294257,特優級,文化育樂活動場所,女廁所,秀水鄉立圖書館,0
10001,1000105,福營里,F050001007,全家便利商店新莊學輔店1F-混合廁所,新北市新莊區福營里建國一路2號,全家便利商店股份公司,25.03211200,121.43355600,特優級,商業營業場所,混合廁所,全家便利商店股份公司新莊學輔店,0
10003,1000301,莊敬里,H010000548,桃園市立圖書館(埔子分館)2F無障礙廁所,桃園市桃園區莊敬里同安街601號,桃園市立圖書館(埔子分館),25.02372480,121.29743010,特優級,文化育樂活動場所,無障礙廁所,桃園市立圖書館(埔子分館),0
10003,1000301,莊敬里,H010000543,桃園市立圖書館(埔子分館)1F女廁,桃園市桃園區莊敬里同安街601號,桃園市立圖書館(埔子分館),25.02374560,121.29743100,特優級,文化育樂活動場所,女廁所,桃園市立圖書館(埔子分館),1
63000,6301100,福林里,A110000230,李科永紀念圖書館B1無障礙,臺北市士林區福林里中正路15號,縣市政府,25.09725867,121.53073030,特優級,文化育樂活動場所,無障礙廁所,李科永紀念圖書館,0
63000,6301100,福林里,A110000229,李科永紀念圖書館B1男,臺北市士林區福林里中正路15號,縣市政府,25.09725867,121.53073028,特優級,文化育樂活動場所,男廁所,李科永紀念圖書館,0
10001,1000114,南港里,F140000570,統一超商蘆洲統吉門市-混合廁所,新北市蘆洲區南港里永平街32巷12弄1號,統一超商股份有限公司,25.09151900,121.45922700,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆洲統吉門市,0
10001,1000114,中原里,F140000123,統一超商蘆洲蘆正門市-混合廁所,新北市蘆洲區中原里中正路261號,統一超商股份有限公司,25.08721500,121.46741700,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆正門市,0
10001,1000107,南園里,F070000491,新北市立圖書館樹林柑園圖書閱覽室2F-女廁,新北市樹林區南園里佳園路三段128號,新北市政府文化局,24.95084900,121.38618500,特優級,文化育樂活動場所,女廁所,新北市立圖書館樹林柑園圖書閱覽室,0
10001,1000107,潭底里,F070000150,新北市立圖書館樹林大安圖書閱覽室1F-男廁,新北市樹林區潭底里大安路118-1號,新北市政府文化局,24.99734792,121.42167091,特優級,文化育樂活動場所,男廁所,新北市立圖書館樹林大安圖書閱覽室,0
10001,1000103,自強里,F030001187,德穗國華市民活動中心1F-男廁,新北市中和區自強里國光街1號,新北市中和區公所,25.00008600,121.47247100,優等級,社福機構、集會場所,男廁所,新北市中和區公所民政課,0
10001,1000103,華南里,F030000508,飛駝市民活動中心2F-女廁,新北市中和區華南里忠孝街48號,新北市中和區公所,24.98341200,121.51110300,特優級,社福機構、集會場所,女廁所,新北市中和區公所民政課,0
10001,1000126,真理里,F260000130,澳底公有零售市場1F-無障礙廁所,新北市貢寮區真理里仁愛路79號,新北市政府市場處,25.05425700,121.92681900,特優級,商業營業場所,無障礙廁所,新北市政府市場處,0
63000,6300300,錦安里,A030000695,臺北市立圖書館龍安民眾閱覽室2F女,臺北市大安區錦安里永康街60號,縣市政府,25.02850000,121.52939000,特優級,文化育樂活動場所,女廁所,臺北市立圖書館,0
10007,1000720,豐田里,N200000087,二林鎮圖書館男廁,彰化縣二林鎮豐田里斗苑路四段626號,二林鎮圖書館,23.89964938,120.37483692,特優級,文化育樂活動場所,男廁所,二林鎮圖書館,0
10001,1000107,彭福里,F070000371,新北市立圖書館樹林彭厝圖書閱覽室3F-無障礙廁所,新北市樹林區彭福里國凱街65號,新北市政府文化局,24.97993000,121.42216800,特優級,文化育樂活動場所,無障礙廁所,新北市立圖書館樹林彭厝圖書閱覽室,0
10001,1000124,十分里,F240000104,成安宮-女廁,新北市平溪區十分里十分街189號,成安宮管理委員會,25.04412000,121.77791000,特優級,宗教禮儀場所,女廁所,成安宮管理委員會,0
10001,1000103,福美里,F030000314,山北市民活動中心1F-男廁,新北市中和區福美里莊敬路49巷29弄2號,新北市中和區公所,25.00646000,121.50168100,特優級,社福機構、集會場所,男廁所,新北市中和區公所社會課,0
10001,1000103,錦昌里,F030000673,碧湖活動中心4F-混合廁所,新北市中和區錦昌里圓通路367巷15-1號,新北市中和區公所,24.98776200,121.49257000,特優級,社福機構、集會場所,混合廁所,新北市中和區公所社會課,0
10001,1000103,民有里,F030001128,民享藝文特區1F-無障礙廁所,新北市中和區民有里自治街69號,新北市中和區公所,25.00348700,121.47560100,優等級,公園,無障礙廁所,新北市中和區公所經建課,0
10001,1000103,民有里,F030001126,民享藝文特區1F-男廁,新北市中和區民有里自治街67號,新北市中和區公所,25.00348700,121.47560100,優等級,公園,男廁所,新北市中和區公所經建課,0
63000,6300800,木新里,A080001125,臺北市立圖書館木柵分館3F無障礙,臺北市文山區木新里保儀路13巷3號,縣市政府,24.98881532,121.56925627,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
10001,1000129,信賢里,F290000104,信賢公園-混合廁所,新北市烏來區信賢里信福路169之2號旁,新北市烏來區公所,24.83456900,121.52281800,優等級,公園,混合廁所,新北市烏來區公所,0
63000,6300300,新龍里,A030000881,臺北市立圖書館總館5F無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
10007,1000707,安東村,N070000039,秀水鄉立圖書館男廁,彰化縣秀水鄉安東村中山路290號,秀水鄉公所,24.03538228,120.50277829,特優級,文化育樂活動場所,男廁所,秀水鄉公所,0
10007,1000720,豐田里,N200000088,二林鎮圖書館女廁,彰化縣二林鎮豐田里斗苑路四段626號,二林鎮圖書館,23.89964938,120.37483692,特優級,文化育樂活動場所,女廁所,二林鎮圖書館,0
63000,6300300,新龍里,A030000878,臺北市立圖書館總館2F無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
10003,1000301,莊敬里,H010000544,桃園市立圖書館(埔子分館)1F無障礙廁所,桃園市桃園區莊敬里同安街601號,桃園市立圖書館(埔子分館),25.02380610,121.29745900,特優級,文化育樂活動場所,無障礙廁所,桃園市立圖書館(埔子分館),0
10001,1000114,仁義里,F140000629,統一超商蘆洲雙捷門市-混合廁所,新北市蘆洲區仁義里信義路162號,統一超商股份有限公司,25.08462400,121.48017400,特優級,商業營業場所,混合廁所,統一超商股份有限公司雙捷門市,0
63000,6300400,恆安里,A040000307,臺北市立圖書館恆安民眾閱覽室2F男,臺北市中山區恆安里民權東路一段71弄19號,縣市政府,25.06343800,121.52720100,特優級,文化育樂活動場所,男廁所,臺北市立圖書館,0
10019,1000612,金星里,B200000043,全家石岡登峰店-女廁,臺中市石岡區金星村明德路179號,全家便利商店股份有限公司,24.27449163,120.77406764,特優級,商業營業場所,女廁所,全家便利商店股份有限公司(石岡登峰店),0
10019,1000618,峰谷里,B260000189,霧峰高爾夫球場(大廳)-男,臺中市霧峰區峰谷村峰谷路668號,宇通投資股份有限公司,24.04113392,120.70665836,特優級,其他,男廁所,霧峰高爾夫球場,0
10003,1000301,莊敬里,H010000547,桃園市立圖書館(埔子分館)2F女廁,桃園市桃園區莊敬里同安街601號,桃園市立圖書館(埔子分館),25.02373130,121.29742240,特優級,文化育樂活動場所,女廁所,桃園市立圖書館(埔子分館),0
63000,6301100,福林里,A110000232,李科永紀念圖書館B2男,臺北市士林區福林里中正路15號,縣市政府,25.09725867,121.53073030,特優級,文化育樂活動場所,男廁所,李科永紀念圖書館,0
63000,6301100,福林里,A110000228,李科永紀念圖書館B1女,臺北市士林區福林里中正路15號,縣市政府,25.09725867,121.53073028,特優級,文化育樂活動場所,女廁所,李科永紀念圖書館,0
10001,1000107,三福里,F070000022,新北市立圖書館樹林三多圖書閱覽室2F-男廁,新北市樹林區三福里福興街17號,新北市政府文化局,25.01661100,121.40434000,特優級,文化育樂活動場所,男廁所,新北市立圖書館樹林三多圖書閱覽室,0
10001,1000103,外南里,F030000614,復興大樓8F-男廁,新北市中和區外南里南山路236號,新北市中和區公所,24.98965500,121.50650300,特優級,社福機構、集會場所,男廁所,新北市中和區公所社會課,0
10008,1000808,永平村,M080000010,中寮鄉公所圖書館4F-無障礙廁所,南投縣中寮鄉永平村永平路270號,中寮鄉公所,23.87906252,120.76595396,特優級,文化育樂活動場所,無障礙廁所,中寮鄉立圖書館,0
63000,6300400,恆安里,A040000310,臺北市立圖書館恆安民眾閱覽室4F男,臺北市中山區恆安里民權東路一段71弄19號,縣市政府,25.06343800,121.52720100,特優級,文化育樂活動場所,男廁所,臺北市立圖書館,0
63000,6300400,恆安里,A040000308,臺北市立圖書館恆安民眾閱覽室3F男,臺北市中山區恆安里民權東路一段71弄19號,縣市政府,25.06343800,121.52720100,特優級,文化育樂活動場所,男廁所,臺北市立圖書館,0
63000,6300300,新龍里,A030000875,臺北市立圖書館總館B2無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,6300300,錦安里,A030000696,臺北市立圖書館龍安民眾閱覽室2F無障礙,臺北市大安區錦安里永康街60號,縣市政府,25.02850000,121.52939000,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,6301100,福林里,A110000227,李科永紀念圖書館1F無障礙,臺北市士林區福林里中正路15號,縣市政府,25.09585800,121.53060300,特優級,文化育樂活動場所,無障礙廁所,李科永紀念圖書館,0
10001,1000114,水河里,F140000599,統一超商蘆洲民仁門市-混合廁所,新北市蘆洲區水河里仁愛街58號60號,統一超商股份有限公司,25.09378300,121.47162300,特優級,商業營業場所,混合廁所,統一超商股份有限公司民仁門市,0
10001,1000114,忠義里,F140000606,摩斯漢堡長榮店-女廁,新北市蘆洲區忠義里長榮路21號,摩斯漢堡長榮店,25.08238600,121.46326900,特優級,商業營業場所,女廁所,摩斯漢堡長榮店,0
63000,6300300,新龍里,A030000879,臺北市立圖書館總館3F無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,6300300,新龍里,A030000877,臺北市立圖書館總館1F無障礙,臺北市大安區新龍里建國南路二段125號,縣市政府,25.02913600,121.53819900,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,6301100,福林里,A110000231,李科永紀念圖書館B2女,臺北市士林區福林里中正路15號,縣市政府,25.09725867,121.53073030,特優級,文化育樂活動場所,女廁所,李科永紀念圖書館,0
10001,1000114,恆德里,F140000318,統一超商蘆洲蘆三門市-混合廁所,新北市蘆洲區恆德里三民路6號,統一超商股份有限公司,25.08217400,121.47609800,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆洲蘆三門市,0
63000,6301100,福林里,A110000225,李科永紀念圖書館1F女,臺北市士林區福林里中正路15號,縣市政府,25.09585800,121.53060300,特優級,文化育樂活動場所,女廁所,臺北市立圖書館,0
10001,1000107,東昇里,F070000434,新北市立圖書館樹林東昇分館3F-男廁,新北市樹林區東昇里中山路二段80號,新北市政府文化局,24.98403000,121.41511900,特優級,文化育樂活動場所,男廁所,新北市立圖書館樹林分館,0
10001,1000107,潭底里,F070000151,新北市立圖書館樹林大安圖書閱覽室1F-女廁,新北市樹林區潭底里大安路118-1號,新北市政府文化局,24.99710482,121.42143488,特優級,文化育樂活動場所,女廁所,新北市立圖書館樹林大安圖書閱覽室,0
10001,1000114,永樂里,F140000577,永平公有零售市場-男廁,新北市蘆洲區永樂里永平街1號,新北市政府市場處,25.09035900,121.45917400,特優級,商業營業場所,男廁所,永平公有零售市場,0
10001,1000114,永康里,F140000586,統一超商蘆洲飛龍門市-混合廁所,新北市蘆洲區永康里環堤大道2號,統一超商股份有限公司,25.08290500,121.45616100,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆洲飛龍門市,0
10001,1000114,長安里,F140000651,統一超商蘆洲華安門市-混合廁所,新北市蘆洲區長安里長安街107號,統一超商股份有限公司,25.08086300,121.46148600,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆洲華安門市,0
10001,1000114,忠義里,F140000603,統一超商蘆洲蘆華門市-混合廁所,新北市蘆洲區忠義里長安街140號,統一超商股份有限公司,25.08214500,121.46018400,特優級,商業營業場所,混合廁所,統一超商股份有限公司蘆洲蘆華門市,0
10001,1000124,十分里,F240000103,成安宮-男廁,新北市平溪區十分里十分街189號,成安宮管理委員會,25.04412000,121.77791000,特優級,宗教禮儀場所,男廁所,成安宮管理委員會,0
10001,1000124,十分里,F240000102,成安宮-無障礙廁所,新北市平溪區十分里十分街189號,成安宮管理委員會,25.04412000,121.77791000,特優級,宗教禮儀場所,無障礙廁所,成安宮管理委員會,0
10001,1000103,自強里,F030001188,德穗國華市民活動中心1F-女廁,新北市中和區自強里國光街1號,新北市中和區公所,25.00008600,121.47247100,優等級,社福機構、集會場所,女廁所,新北市中和區公所民政課,0
10001,1000103,華南里,F030000507,飛駝市民活動中心2F-男廁,新北市中和區華南里忠孝街48號,新北市中和區公所,24.98338400,121.51123400,特優級,社福機構、集會場所,男廁所,新北市中和區公所民政課,0
10001,1000126,真理里,F260000129,澳底公有零售市場1F-女廁,新北市貢寮區真理里仁愛路79號,新北市政府市場處,25.05425700,121.92681900,特優級,商業營業場所,女廁所,新北市政府市場處,0
